Address,Balance,Share
0x6e8af4cf3b26ab65e440ebf3be4105b23ed8712a,200,0
0x664a6257f898699104e625bf77985ba708bee4c2,200,0
0x27d479dc479dc9db33ca6d993afc88f17316d427,200,0
0x65709ececcb863f7c675c5302ac4f4b4989fa551,200,0
0xdd0c2610224c9f23e24250c519d611ca718576d1,200,0
0x968a3d556144347a1ec19a419909ad5baaa494f3,200,0
0xaa52afe2662de51b8dfffc83d05aefb968a06ace,200,0
0x286fc6a5bec980e36935d3055cbda257d7ac75b1,200,0
0x4adc45195d1d877457b25994ee386b7d47b9467d,200,0
0xfb426dab49844b95c12fc3267570311fa90c27b3,200,0
0xbb9f48cb365bbade0f093da09f8c91795baa59e2,200,0
0xe28e21e56eccdb86417321e6fa834c11e2b6d9c2,200,0
0xc4223c54348b83f673cd307bfcc56f66d24f25b5,200,0
0xbe79daf08f8f0ef736a2ecef104a0f56b10b17a7,200,0
0xc7821e16fb083195d9f47db635a5636effb1585d,200,0
0xf7cdfedcaccaadfbcd7ce9b392cfb0760b246771,200,0
0x5a88f2365b5fbe3e8e153d4610a41b5f0a95fbff,200,0
0x420ff0c946edf891eb3eee4067035a01944f72e2,200,0
0x492a4049a7c1ea7fd359dbd10f192d1ef4ef1041,200,0
0x35abaea85ee9744c0493d75fb00507a60b44b576,200,0
0xaddb920a2d3794e0df3079fc565443560a1fa3d9,200,0
0x11d9b2a0ead8e35763702d60fa5f41e85692fee5,200,0
0xf857bfc6603330a5c424702c55639667daf571ef,200,0
0xe6f5bf3afa24ac49d26679ccb01798b95377232a,200,0
0xf6badd154f6b92497218efe7a79403dbc20aa0aa,200,0
0x6db163f1423eccf7f6b571e95dd649cfb30dc85b,200,0
0x45af27dc1ba32081c96b3c324bd36da5ea019832,200,0
0x8579d45c88a00dd5e9f35304179eaa917c3f5116,200,0
0x6c4f0b677becb9ce5a61c3f9b5a8e54829cfd68c,200,0
0x7563fc6333a693459b3b3778e18ba5c6ddfe357e,200,0
0xbc50d7931010e183adb54c0733c14eaee69511df,200,0
0x4a209546181cc3c25034ce4e7ed76b765895b452,200,0
0x9c157e64405f3d643bfb6dbfef79286c1eb12ba1,200,0
0xf414b34dbbe8de0f6ef47ad31de73ed16c9887a8,200,0
0x961d667e9c416511bbd97e60b5058510c3674ca2,200,0
0xc8226f53f65a0e2deb597e4e5399a736816fb44e,200,0
0x858adbc0a486580590bd27977d919fc2f6d0145a,200,0
0xd79f3c6011db1883899dbeea1b6cc3296f1b6ec9,200,0
0x1f94fe09b5370cbfe4e3280b71ffa43cd6d61528,200,0
0xf7dd860327c5cf99213c798f394e76fa16fe49e1,200,0
0x3b300ee932ac6e8b7c567a84a8b1251b14c54e10,200,0
0x4ced7d2d157d50cc45ec45481fa0b35701fa3d5e,200,0
0x0c7ecc139a432280ee28665a283a17c406119f58,200,0
0x6d3d7228ba7a76948bf0147973a9969da8c6975d,200,0
0x22b1082abd7cb080ee24064923978f416ea1c1c2,200,0
0x8c38a7f622a77ff409cdb4dac95638f8c164a031,200,0
0xb5592956989b5ac1b17042d8d7d38034d7b36b3a,200,0
0x2729a25c1b351f689fc2b175d2d15cd9cfda147d,200,0
0x88ebc125d8e7651afb84025b13355db9cfe8e8e8,200,0
0xc4ab2508077d2ef87f40318d0654cb27aa007345,200,0
0x5698467bf1f741b5cbc5a2b094f67a6ff961d2ed,200,0
0xd7ad0091b8451611141c211b5bea68c1f8867722,200,0
0x6af64a268ecc3ff9012cb3d1cfc4daf85b10138e,200,0
0x7ca4f0efe75873cd0250368698368a4825a09649,200,0
0xbf6fa6ef31f018e7e1f78b526bd72c3c220cd734,200,0
0xa33a479b57fa82c220a3d97a1771b2f448ebae88,200,0
0x7a45a565cb4eb63e3dc068e05741f9455780f189,200,0
0x286500b2739b9d007f254fdc8a577062a7f4d469,200,0
0x180fc6718c4a6dc7387687a9b85febe747518788,200,0
0x423881275519de29872ef3fc6a8d56e36632c53f,200,0
0x8a0ea2af4cbcd49deb8c5f6947a543c3f4848b05,200,0
0x4aa8f8d1d9e3358a3d23c065ed8341b8302d7d5c,200,0
0xd018045d40a85450ae201c72d12107d557ab7378,200,0
0x4c44d96ae87c29a07f0ec138366e549a0856b0fc,200,0
0x9537fc48687f5912ccf29f424aab43e20bb942d0,200,0
0x92f432997df11bd2bcdaaffc78f44f75393d9b79,200,0
0x9a657c156dd09b814f874c36d3a5ba4b4164d2f3,200,0
0x8f35f4450df59e4b364376d0ec802634655bec0a,200,0
0xa62f5227b5553fe41bd5687f498ac8408b2bc5e4,200,0
0x15e8aeb17762726c07971d92488476066a7dc9cd,200,0
0xe98d8be5f1dbb82e0846f3081a0b6523653fa5e5,200,0
0xfd651d5af75c1274539a84739023787304781abb,200,0
0x91b61d1713bfc7f308581c6c055e48a76bab5bee,200,0
0xe6fa56aaff1bbfbda16181357cdb137113d4ac59,200,0
0xd7224c12255034d4bab2ce7b73f3ba7917135ffc,200,0
0x09b0350d41fd9c1d28796f5d834d408ec29a12c2,200,0
0xea9106ab09bb4a4df0100137cdaa28170479e84f,200,0
0xf9025d3864c58dd99984064495cc2ed1d9fe7e8a,200,0
0xec9fd14d5dfe600b1336688445b43bbf0ef58483,200,0
0xc6147230483d2902135e87008cbee57741b75bb9,200,0
0x5fb6f8d95cd28d24cefda471f567ae7a4d61ce7f,200,0
0xe51b6dad0c9dc4c7c54a35e8e0fdbebefbc8473c,200,0
0xbd5d5c037f2bc8a182ffce2a030e92507a319160,200,0
0xffea7a50cfd781a6a49a0b0f27e95b2255b6f83e,200,0
0xfc259a21dd050b1b4441d33352611859c8f3513b,200,0
0xaf3e572f58df026f387f96e1325ed9c0673093fc,200,0
0x9c09983f5b28bca05ad9a9d5cd1ab0c34383a066,200,0
0xd23e851c89da077929ebd7247050255592fd93cf,200,0
0xd6df154dfbead43e33b660088016cf0521528a5f,200,0
0x16d048afc48baa0de4dfbdd22e157403fe47b5f0,200,0
0xfc577d83ccdf60c695672839435d0a8d193dfa48,200,0
0x98b7c7481e77b057cf3905c70fdaf349e1c461e6,200,0
0x34724381bc3f412300f77fe40c24b41d1a255700,200,0
0xd445047be4b47f9cd355b1dc2d588032de53366c,200,0
0x2b99b6db8237b1d0896c12a15aa79aaaae2d8330,200,0
0x2227aa6d57885b617ded22294714799190c8e1b5,200,0
0xc09355c9721529dae4e606884b2882f9185819fa,200,0
0xd69d838fdeaf8b5944d2435cfac2498d21a0412c,200,0
0xe666d32d4665b873f48213219efa574f16b16461,200,0
0xe68b52ca42332b9b06b087fb1697145633625919,200,0
0xedad75266b5dd2bdc2bc06ebc095b0bcc5f84d2c,200,0
0x6351c39bb5ff5a5a7f5dbbea9e4270ea376156d0,200,0
0x21cfe7508c9f42b473bc05ab82b22c48ba98a059,200,0
0x1c935d5504107607e87381f4734172b10d65a106,200,0
0x34ac9f481915a5cc9cf3444e0691e4a91cca44b4,200,0
0xea514331b1f522a6c77efeb7bad442fea594e70f,200,0
0xafaf5731cd995843bfb277b6f41149e08c929d22,200,0
0xfba4818b75532c83a3cf71452acc1c5849da8c9b,200,0
0x52bad51ac064fa6cffaf8576ad56b6ca5b8a7e5e,200,0
0xe350113ec40243ddc30573d0efeb12e17e58ca4b,200,0
0x11cfa046dd604cabe701dcfa6e5fda3bd53c7c3b,200,0
0xbbafb7efc7fba4127413649f2cbfd334810da6e6,200,0
0x993c228f420eb021cebd56ab1736c650735e2cd0,200,0
0x6b4471a8bd3c417fc39bfe0f45d2af84b5f71ccd,200,0
0xabdbd785f238241472155d253247ed0a796bbc2c,200,0
0x489935fa47dfd0a509cab4880685836a4e023d8d,200,0
0x6332f3a66ffa408f7a4a6812ade8c08aa686a534,200,0
0x95534f63e5d1c5819a3ead953eecac953286e825,200,0
0x58079fb419843a0ca1dfdf02127a3b7a268b0f54,200,0
0x2cee82d4185f6283c8f8e0eae2a8c34f7d455aa2,200,0
0xbf75dacce149db308a5a2c01777df1de8743abc1,200,0
0x2dcc68f7b9e8f002f877ba92dadb257f788e1209,200,0
0x8cc993a9f26afd4efafca393ae9112fce3fa4dd8,200,0
0xcfbfecc76b1a6cc5ba237cbec9744f9e0515a30d,200,0
0xcd1e517252a4cd815013855bdb9a439e2473da1c,200,0
0xb447afd1df06b118a8da24a3bb848c1b2248841c,200,0
0x7ebfc90b22d3b1420c8e2110f4cd79a735809d8c,200,0
0xa6f505fbbe881e6cdaf045b9160f734b4ecd8bc1,200,0
0x0bc08d382f36743cdd2fc533947e77ac65d6ac51,200,0
0x97acabe40d1e4c72ffd496c8899606fff88bc377,200,0
0xb6234ed788b8f53bdede9948a3824907d20f077e,200,0
0x3bd8f1d928829b1af5eec05343974bed060bd5ba,200,0
0xb9d36420f91b9d595eacabe2702d45b69655b5f5,200,0
0x87df47971bb63b8fe6b3fa37ab00e15bcbf8254b,200,0
0x0df20a129be3ef3efd924e1bcdcbe09b32396805,200,0
0x9680bb6dd8103cbf48169042ae844f12f0c76aec,200,0
0xefe4fe48ab4f5b6321ba1a651475c15542573c73,200,0
0x95a6ace2c59856ac6c50e199111a893f06d4b1ef,200,0
0x3a07866aa720b19b4f250b14dec36dc5906f4d55,200,0
0xaec4e16202bf41f97d2cb2139a00105eeeed590e,200,0
0x34361f611e21b0bb1ae118a74d56067112f0ff4e,200,0
0x4676bcca455b83818ade1e7083a36deb5e9c446b,200,0
0x0e304e33c1291838bf799d8ce7eed504b1d17488,200,0
0x84cc28023a15e3c44ffcb10a3df7f38a41a0a745,200,0
0x2e1275cd077cb8d4634cad324d48a5f030d177bc,200,0
0x4a144ea3f54c869fd0a2d64f769e3074ed5d9e0a,200,0
0x6e16da1d6789a5a5006c6bda99f7859a490659ed,200,0
0xb83f141231524620790331dddcfecc9b4e7f813e,200,0
0x2601654598fc0dbba6b2c76f4bdfb2fc97f8ca9c,200,0
0x6fe0a3e4dfbe2351f4667f56b3e4167f37a8faf1,200,0
0x26330f86fcb0083241788602d8d5c86f670c8e7b,200,0
0xf0d848f56bdaac2dc3e8b270451c8aa42fad84c8,200,0
0x0116e8b7b6e33ebd561837b248d33bdd002ab147,200,0
0x752d4fc35fe0acf1d5d87f83cba1970eef7676bf,200,0
0x6a9a01457585951f4acd633bcc98ebdc70992476,200,0
0xc520bbbf3303c3d2d2266842698b2c240aa3df7b,200,0
0xb8bf6c068f32baef1efc5b3952d7c116f48dd89a,200,0
0xc36b07d42850c5525bb06ac0bd46669f337270af,200,0
0xa5fb819721828f4ece533ed0b04e20c4aef3dd96,200,0
0xdc3a44ae672c3f0d38e2650bedd9c91f5a28f5cc,200,0
0x12604ce94898ffe77590750ef719ea1ce0742bd3,200,0
0xe5fe0868059badbd7f2ee08a9771ae5ff38ca24b,200,0
0xb8ee757769d9b5eed31d7a7925903d14d445d5c8,200,0
0xf09a5e2eecdd5e152a4badaf80ee797a136c9153,200,0
0xda54f3ccadfb1b451bcf2eb6a3ed536db4186fab,200,0
0xd5132a564f5eab065ef7eccab1b9a203fdb5b25b,200,0
0x81d4e6b94c1c946071c40857359b952444f95c63,200,0
0x561bdba17f01bbdee208cb4a86549101dc1c2e00,200,0
0xd576ba60d03887b36edec90372bb61b131258227,200,0
0x085bacc498a0105f86e3f1c51fecc02c8fb68822,200,0
0xc3dc3e5acf0728b68ad9df0c2a1b5c32167ead23,200,0
0x387bfbdd1e808a2398bf97d583f46515a9e003fc,200,0
0xcfd98af4a31660442319e94965c883a4d4d7d857,200,0
0x1eb8f22fa64b7c2cdd3e15badd3b37429536b5cb,200,0
0x37747b5bbd05c0d9b7c8cb488052c4a44dd1385a,200,0
0x6a65bc63875a953d440fac7b18c3aa52b07c6371,200,0
0xd5c3a6e383403367517fb1be8ed24a705c14d0f2,200,0
0x45908dda88ee2b0e4f99cb0bd0912d71672a0723,200,0
0x01b2f6622b0815194b805df29b053c13a75f7363,200,0
0xe065130742b902bff5d2dc57c0f52b4738016e98,200,0
0x797c7b11f619dfe9665b8e9f17f6666d3142f378,200,0
0x6675c1074105b62f05aa6cffc6ccf329363cf529,200,0
0xb9d65c051b0608a906ffa0afafd392e1f4383a97,200,0
0xe28c41aa9cee6fc2b4af7a26b11578a8cd793701,200,0
0x4eaa9510e6979a7268a69a59163a7cbd74a1eeb3,200,0
0x93979476a89a2187fac475b7eb5f7cf7ec75809c,200,0
0x4295ac7d1a5030ac5c443d790da57df8db90ad45,200,0
0x6ef789f05d11a5ee0eda24cd3ebc441f9cabc02a,200,0
0xdfa73f3d6f2643eefacf2ae59a1c27f300fe4183,200,0
0x0e586c6a624c7d1f6f488e72e3a3975282b0f724,200,0
0xb611c284a67341a7fc464963d7deab3f11629ded,200,0
0x1b10b6e0815e0e525a289db4315b60c63c0bcf99,200,0
0x5a31654b9b35ceff9a8e6ad15a7c23d25d70cee1,200,0
0xe211ee20868e6387074c90883680d3a1823806a6,200,0
0xecd9e9b84865cebc831c46eb461577c180cebffd,200,0
0x6322690ec137b574916787d4fd4eb4ab6376b68c,200,0
0x847f7b2086d9315622bf8b592e15842c0cb19509,200,0
0xebdb510f91d88c8bc5db00921c393d31d5f72fb4,200,0
0xa42c7c8604651e6eee48e545267ded4a95576726,200,0
0xb607fb024f022b6f416b333378624a67d90167d8,200,0
0x691d9196ee6b60b0134e25d6c7de1f4257baafe6,1793.4,0
0xdc329599de9c3c96f9f230dcbfd54ea325a83bfd,200,0
0x95e3b2217c4d8d18d173a6b0f693e440486d2104,200,0
0x9b7728be163a43534ab3531f703fa284dd2fb626,200,0
0x89a2231ca60cc7090ac67711eb15f6dca8aebcd1,200,0
0xfabd7d41833f391be80e4594cc7cc74abac00208,200,0
0x31a12543f4c25d163d7360a679973cfac1143986,200,0
0xae3a674d4e4bc229d101fb1508667b050cfb0496,200,0
0xe4225f9af40284ac37bb5dc443979f263f5d951a,200,0
0x7d2503d9581b49c123de271f1688017e03752028,200,0
0xf96d09c553db50ef8198eed965df9e660133c23a,200,0
0x68a6e4c7a445490c112543dbf35d6e6269303ee8,200,0
0xa68b2ac3db7a2d2a233a3b9f0491beceadef9095,200,0
0xf7f96e125055d7dc6503116557dbe7271292236a,200,0
0xe22d2dc98c32ca54f7b4dd97cf5bb919bb8e1737,200,0
0x480fc1d19d68373b7beb79e00dd9931f9d3cbf49,200,0
0x728ed9811757373689808765e33b65429e7c9395,200,0
0xcc83f9e177ec8c86dc259a2baeab9c96792becca,200,0
0x55678c9f63faa1c21e11e2720a519d0f7390981f,200,0
0x63810e3f20eb83c75a203c93876e8069eed1c848,200,0
0xa14c12d8df99b0f52e76095fdbee9607d031adf0,200,0
0x9ed2e7b5bb897bcb19a36b1d4c6ed6e6bd077d23,200,0
0x88853304c192c9cbb4c2001f512e9ba7e74c5d61,200,0
0x949e4636e33d1e53f5426e9c035c4b2d35aa86d9,200,0
0xce93fc655389248d70e2150043236b7c17adfa3e,200,0
0xf16fb95a7fe9b9151ccdaa2ae6ea2d76387a17cc,200,0
0x8be915473e5f76dc36e28ad7c67b845dbc7300b5,200,0
0x7e2bd91e1a2de9eca04a7ccdb006bdf2137b8d7c,200,0
0x55879efcfa68ef84df1d5b9f900ea192e1ecb676,200,0
0x767486a31c7091638f9d8e8f9012849615391187,200,0
0xfb6cc536aa69eacee90a7d7c7b183b3630d7c847,200,0
0xaa037b24111dfc99c78ae9a0c2794f40671b4d23,200,0
0x8be30dbfc718fc985b0d8843b735f2a91ef28f1a,200,0
0xe5945efb08fdc83df8042c77525e08d6dc5fa1f9,200,0
0x440a27ab61e1610cc50705ce59d0fae195a765b7,200,0
0xe67684afb70d4ca4f0004c3750dc568ed2bbb086,200,0
0xa3e9113aa1850c7e0eb4a4b65fafa85e443e2934,200,0
0x1b9d07fa1df6b0f73557f94d863f514603f9e13f,200,0
0x0c4d943261d64241483ef9c1976c4726907a7d72,200,0
0xa3d9d08fc6d40afb359aa2f32193f49c7977f6e4,200,0
0xb6961d2ad2b97880c51dd769126e3c881874bba9,200,0
0xc48a540ddab6798c24a4d3ec431d2f0afcfcea32,200,0
0x278fffe5217c0e760d1f23fa30ee49a2eaef54d4,200,0
0xa3ea47543c1035942a77ecb1a7d410e527795cd3,200,0
0xea795ccde9f911b6092bc0172d95d3684e7d93bd,200,0
0x614d98a57a5d879d717152de0690ed2b04562ade,200,0
0x0d8fc586c941c59bf5e407e670847b76151c8dc3,200,0
0xbba6c5e39044003eee81babe07bfe359670f0346,200,0
0xf5b4da6e11af86f50932b1b6ef52c8c73b8cce26,200,0
0x102564c029785f2c497ccabda9aced2fe6e1f87b,200,0
0x44d8c2d65ab26f6d06bda2d2d7270ec6ae16e489,200,0
0x21f21887fc2fedee969bb9bf54989eb81dae24f5,200,0
0x32f2d159f1ce14c01d5bae748fbe46020a9587f4,200,0
0xb354f5701eb702ebd30caf23bedbc883e3915c04,200,0
0x632b7e26c771a22c79594ffcb649d3ffc782f4a4,200,0
0x0333a06607afb62eebe6495caffda1ae6ccd1486,200,0
0xdf586c86efdcf8add8219c7c987a16d25e39b6ec,200,0
0xe12db39356fe0b83cd2b37c4843b0b8b6ce8522d,200,0
0xadf2b82a9025f04c6e898565691f7dbed2f251be,200,0
0x5e57ab43239dab983ed6304d94306ceaa49c58b3,200,0
0xf0a7a3aef8efe2bbc396287ddaee76a4efcd2ebc,200,0
0x136e48e109796e4c369df00807302027c92be61d,200,0
0xb6969438dabb7b7602fc8ed5eff926c2d7ae58ea,200,0
0x0ac37a9a83644c5d26aa7aef361572bf2e26f39a,200,0
0xc241b80ed54f04a62dbcbf14a6828eb3dead19ee,200,0
0x980319800e2fd4bf6c65e9998e4eaae4caa656f3,200,0
0x2c48cf2e5ae4e88998e287e744adfb862d90069d,200,0
0x15185c77844b64f084814cb32c8cd3f82733e6e2,200,0
0x96f3034191189e8bbe8196f1f59fbbece0159b24,200,0
0x3ee29cd3f21334414189fde553885f3be99b3da0,200,0
0x05b20a63c42cc80e2c87c03591594f74bb307621,200,0
0x01d317c4a98087006427412c3c591381bae46381,200,0
0xe08fa218943c05965de897e87b7a0a72fb041eb1,200,0
0x4ed93d7f9e3a1323b60b43c662bac96fbd22670e,200,0
0xacbd034ac9c29320295b0e2359408c968d0f8d17,200,0
0xf102011b47af76099f3dc2cf142d0b77e4e6daf8,200,0
0x468b527ea807e2c889792d0b8e5ad049112932f0,200,0
0x8f60edc3b9dfb1c63a553d0181d54a5995ec5b51,200,0
0xccc710d22d790142df409803fd47d0288cc3595d,200,0
0x06ce2dddca90bd67515e0a4e3cf6607bd009d17e,200,0
0x3c77821c783e1a59f36996adcc7b1745412c29d4,200,0
0x5c026ee0fad5174f078150e2fca5cfc48a4e2296,200,0
0x452d3f464d47e294e762c4979ba706bd741e31f2,200,0
0x15cded5a2d5c851f954063d00898d55c862b7807,200,0
0xc4d19dc0e9c5511c9d697e5ba7fe094247a8d44f,200,0
0xf3fb02520e54c3616aac0c0846b5385d8fabaad5,200,0
0x83777c2d08d89734bf1bf08d87d5da029711fff9,200,0
0x3e94fe6f66e621bcd8d05f761a55a47133428ecb,200,0
0xae479ffeba84b5dd5fbd81e4d4958a3caed7a08a,200,0
0x71e686724515c12d18d3fe8b7397077d6263a39f,200,0
0x196c0c9b97f742298b30beec61e585b17aef7a84,200,0
0xf2720503fb57a777fdce8317f8ddea083ec243b1,200,0
0xe11b3b8cdb76b5ddb8dc97fdb415a3bcf90ae6b8,200,0
0xb18c13c5ce2fdc692989cd960f1c52b3bb7f5145,200,0
0xf11438318e7e76cda8fd353dac41da856db07066,200,0
0xfee4640b41ae80dd84193006ce37c5fc14d918f1,200,0
0x9472b0c2e0b5ae1a9aa3bdd7bfeeca3f55528b12,200,0
0xc26b0119959842833e7c333b28f6f18abd7b5174,200,0
0xd82cbf26c33e96bdaa118215b277c77934867119,200,0
0x5926a1534a8afb400c806e4c21e2bbbee4a023b8,200,0
0x0648c4fb61e6d6946288198c7a31f32839811ee9,200,0
0xe5866333de1667224c26a61a4352becc9efab0fe,200,0
0xc27b2bd83268c17e27ed2bcaa76c4bace00af0af,200,0
0xd42fecd760c03bd9654b4f99cd552e15c0d75d9b,200,0
0x9d0c456454ae9bda9cc0fde911062f6d455bfa57,200,0
0x4c8af9cd483192318dc75d1a2e638a35cb67fbf7,200,0
0xec9f2dc0c959ceda23a3d0e47395fec60207a783,200,0
0x3aea51142cc8a4d83e88bd5b79be2c3fe78020d4,200,0
0x95cd006e4347b53436cadc8b0fb79d68f9be3fa3,200,0
0x4abd26c9329e227c164aec2d14b76e1cf33be994,200,0
0x4536c7d7e3bea2052451824e75179901c86f5858,200,0
0x3cdcafde794b1edae948546da4b4d530f397aed1,200,0
0x19c8f5e98042a68a6e77472aeff719ecffda56db,200,0
0xa99a10ae3ebc4aace49999b8e537a24e93bdf7c2,200,0
0x68ffdc9b506019330ba2822ecf3514e45f8618e7,200,0
0xe9774fc83bbd7c6dab039d2ac246b8875c659133,200,0
0x441a6cabc05c5e59ea50e44b0b4d668511c4c200,200,0
0xee12fc6c50799f6f6c268b7a646268bd0df3e22c,200,0
0x122fc34e58c82f1f04f286ffe8574fad62c63cc2,200,0
0x2ea1ad1a2be46bd31704721a0ae4d036ab4eaa74,200,0
0xa46a3e86d311d813a367c357eb8c9e61e3012bcf,200,0
0x716f49f2cedfbc0cd3f5609e3944d0c90c750a3d,200,0
0x301e8af89928e1792f4f48bfc363f21f68090da7,200,0
0xf533635285685ca2cffc7fadead9adf9d19bd61a,200,0
0x828950fd217de31c06471126d8eafcf29e8bca4d,200,0
0xe779e4e8417039b369c637ad4537ad062e74ea32,200,0
0xac494d275892353f624bd31a3645c60c1b77dd16,200,0
0xf9cd89fbf68ab976e9e6734c5976ee3e248aebd4,200,0
0xb10e5fd61d8f53cf2c665b6550ce72afd6b7e0ad,200,0
0x2442872dd52ce43b3051944a8c04a57e252d241c,200,0
0x78235b0901c40376b815f9cebbea3c1025d775e6,200,0
0x89523cdc360f909fbb2b31eb73935454b8ae176b,200,0
0xa485ee5787acb11627ac02a8dbe3a831c61f6c57,200,0
0x23bf70514ef5785c05900439f3e555f6d5ee89b9,200,0
0x1a73d82bce3fed9b1d12d9b504d78bf4ed19e89f,200,0
0xebe6534375b7ac52f184d8b697df2877fa03ef32,200,0
0x8254be39ff2d1eaaade72999480ab26027312f0e,200,0
0xe5711d717ddee6392c9b7711bb29680a87827d73,200,0
0x3ef0f4d13286c83470f140ac5a42970421c846da,200,0
0xb248cfa8720c22c30b868d5b9ab6f8bdee1ee6a2,200,0
0x3584857e1a8337a9661ba870344180e0d7293587,200,0
0xaadfe9e0e911e7af7803a0a2e92ee2958f583227,200,0
0x9e873fa161407956a4677455cd53b39ff89002a5,200,0
0xc133c3688b50151467f1ac8c7a2770053d8afbc2,200,0
0x00e388f0e7ab313c9d2ec8281dd11ace494b6db6,200,0
0xce154f0112b1197d9c813d494e16ba2b9fbc55ee,200,0
0x0c315334b0aedb72cc23af446f5ddc3801d84e4e,200,0
0x9c7488fe4dde29a5a01c2a07e6fcb5c0b969a423,200,0
0x7cbe626ca7b4617b2a90d8b8dff762d5cd4de9e5,200,0
0x84f33c2529cd4e18cbecfa3c408ab093b5cd1d16,200,0
0x6c9023b3edcbecd1d81265596897af8626a20a75,200,0
0x3bf8305eb3d27240e372b2e92a7897278f190d17,200,0
0xe204861c8cf513f9646566a67ace951e22a7d045,200,0
0x0d78adc15951f2472f7be525293fde388dfa605f,200,0
0x84dae1a72e5ec83c6c87b884595709cd96a2facf,200,0
0x7c765f262f0c37d07525149c03fedf4b4aaa97cf,200,0
0x58d219a1b15de0665a48a4dd546b33a08aae8473,200,0
0x891377b539329fac1575f844102008cdf7ba3194,200,0
0xe5ea8f895957c96f3efebdbb1759ce80d690b208,200,0
0xb538fe699124385212c40a5856c7479d52cc95d0,200,0
0x81a4301365da5b31570450c0f7fecc0e300f5ee8,200,0
0xae0a9a561856e432cba2a4118146c9a259c32489,200,0
0x0855544394f57cc6d2a45ad1dac308aa48868b33,200,0
0x4edf98dd3542ec028cc8e8788eec381b36eb6c5a,200,0
0x97f83bcc6f9a153bc9aff10145fd70f53f1d7611,200,0
0xa5a169221ae825a4f4fb6a3e80c7df40f5863081,200,0
0xa1c59a11bc980660ba84d5b7e9cb7a8674fbe3a1,200,0
0x0dae5645ae109a6a92a5a3bdf5529bf1ddfdc924,200,0
0x12bb11b680bdb4f7ee9b559b3a66ead5c6822c46,200,0
0x1de6a1ce48f002836d013070873b03bdcc624864,200,0
0xf87696a37d6ab373cd1d47ae739ad6012d583aea,200,0
0x2eebab7bb4678bb72c602a29287bab703061be39,200,0
0xc3f5403524e8cba543c95bcede7facad1cdb95d9,200,0
0x2932dc02342ea22c3236a2433a20caff3998938f,200,0
0xb0f58a35298e816cacb4cc4eaf403507d4e49412,200,0
0xf4566b8d0f1c5ee5c39a0f2ad0c2cd95107e270d,200,0
0x06a47b874d249f402360d1fd15441038152afa41,200,0
0x6f881eebfff1572e82f5fc626ff01a75e0f2410b,200,0
0x3550d0c4a72af674d14c357359ecaf96be47bcb6,200,0
0x2369e2c607d62a3c1e947d9d917cf1a1cf15b8ea,200,0
0xbe7bc3e233d6d09cc381f3f3ffedb452ff0c2105,200,0
0x5659e02c7c2190761276994b02987c7a323b3d80,200,0
0x245d49738afac17d1aaca8fafe70bed6aef11941,200,0
0xb0c33177e1a0bbbe1262a5d68b8ef35d4793a2ea,200,0
0x63763607a52fdbc201fa03f2fad59c81f203f4c2,200,0
0x19df0e016aa91d19ee3d52fc6af54d1b4e8b6972,200,0
0x7a02d5f7a34c98f983f74d28ed66529507cc16c9,200,0
0x24a1152ee2bef22c591e1c1fd368d1515fa58d86,200,0
0x71526410c961727a89155d6a32bb75f9a9d755f5,200,0
0x66c6840863ec8d53713c8ea17f940d80a4feb707,200,0
0xe147fb999b72f6c837b526dae6624b9a299fb9d8,200,0
0x899f935dd9a3e4945a1f0b4684cc442e47b7a41d,200,0
0xcde7ecda09b94269b51e3e3556225265875cbff3,200,0
0xe1616a1ce99953e7430f9342fdce7d5cc03da1be,200,0
0xe56321e5cb1f69c1e264c98a8332dc7ae84a7968,200,0
0x8dd5945b4e62bd3a872ebfaddd573894914a3090,200,0
0x0889ffd6c0c90adc3659cb9efd8b76f7d0bb20e9,200,0
0xcc973f7d493ec221e4bae35757ebb0f17d24f49d,200,0
0xc5f3e6dde939ed220ec6486ff1adaf741bb8ef8f,200,0
0xd979a5246fc8d48105a9c21eeb00b47aacf17073,200,0
0x0a6714f11f3c6f70e659283dbf0da987f33b6b99,200,0
0xe091b97d01c9ff97a44d669535edce4eb61da84c,200,0
0x5872c1920442bf9cb0128b7320fbc72446347f16,200,0
0xb1c7408371a219d1f2ad009cde73148cafd431ec,200,0
0xd469b73ba9c35bf707ca2703925fcbb5642dae40,200,0
0x33fb5f64d7ab53d2b00926cb51017660dbc09a98,200,0
0x0966e314bf7256f4a8f0d8776cb8cdcf710aafb7,200,0
0x8916f4e1b68688e7a39c0a5e8a08bff851ee274c,200,0
0x08d786b58900a6d007b743bc859043bdd05ee8b1,200,0
0xb1a44ff70f6f011f2865f40e7e3916a688fcea8e,200,0
0x671661516fe543165d355ead983007290e224a77,200,0
0x0b5fbb8b3dfe8337438105c5bfbdb979b56fd977,200,0
0x8ba2509bbfb37b3a458cad8e6b3110b629173ab8,200,0
0x88b45b534c13a93a80bdb1f1b0a6c1a5e2d4e892,200,0
0x4cea90586c5742f106b2f05a5b42e4aab1303656,200,0
0xaf15f2d98b8b6bfb3d67a3b33e74218cb831da16,200,0
0xe6d0f4c8d49b699a7f5dde83f0264ff2a8928525,200,0
0xca7448d5e54ce011c279b974ef93c5a3f0f64865,200,0
0x08987baca87f53cd1b956e2301aefc70f6452781,200,0
0xbf5d5e4f5357929800767826daea2aab608f4595,200,0
